ERG.site,Stn Id,Stn Name,CIMIS Region,Date,Jul,Precip,max.temp,min.temp,avg.temp,RH.max,RH.min,RH.avg,wind.speed
Panoche Hills,124,Panoche,San Joaquin Valley,02/07/2000,38,0.1,18.7,6.5,12.1,100,67,91,1.2
Panoche Hills,124,Panoche,San Joaquin Valley,02/08/2000,39,0,19.4,8.5,13.6,100,68,87,1.6
Panoche Hills,124,Panoche,San Joaquin Valley,02/09/2000,40,0.6,18.8,9.6,13.9,97,64,84,1.8
Panoche Hills,124,Panoche,San Joaquin Valley,02/10/2000,41,0.2,17.2,6.8,12.1,99,62,88,3.6
Panoche Hills,124,Panoche,San Joaquin Valley,02/11/2000,42,0.1,14.1,5.1,10,100,79,91,3.3
Panoche Hills,124,Panoche,San Joaquin Valley,02/12/2000,43,0.1,14,6.1,10.3,99,77,90,3.5
Panoche Hills,124,Panoche,San Joaquin Valley,2/13/2000,44,0.2,13,9.8,11.5,100,96,98,5.2
Panoche Hills,124,Panoche,San Joaquin Valley,2/14/2000,45,0.1,18.6,7.2,13.6,97,51,79,4.1
Panoche Hills,124,Panoche,San Joaquin Valley,2/15/2000,46,0.1,16.1,5.3,11.1,97,64,84,1.4
Panoche Hills,124,Panoche,San Joaquin Valley,2/16/2000,47,0.1,12.1,6.1,9.9,98,80,94,1.8
Panoche Hills,124,Panoche,San Joaquin Valley,2/17/2000,48,0.1,15.3,5.7,9.8,98,59,82,1.4
Panoche Hills,124,Panoche,San Joaquin Valley,2/18/2000,49,0.1,15.6,5.7,10.2,98,62,84,1.4
Panoche Hills,124,Panoche,San Joaquin Valley,2/19/2000,50,0.1,15.2,6,10.9,98,72,88,1.2
Panoche Hills,124,Panoche,San Joaquin Valley,2/20/2000,51,0.1,19.9,9.1,12.9,98,57,82,4.7
Panoche Hills,124,Panoche,San Joaquin Valley,2/21/2000,52,0,17.6,7.3,11.5,95,56,80,3.7
Panoche Hills,124,Panoche,San Joaquin Valley,2/22/2000,53,12.6,14.7,7.2,10.3,98,69,91,3.1
Panoche Hills,124,Panoche,San Joaquin Valley,2/23/2000,54,9.3,13.1,3.9,9,99,65,87,3.3
Panoche Hills,124,Panoche,San Joaquin Valley,2/24/2000,55,0.5,11.4,2.1,7.4,96,62,80,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,2/25/2000,56,0,14.5,6.5,10.5,97,69,86,1.6
Panoche Hills,124,Panoche,San Joaquin Valley,2/26/2000,57,0.8,19.5,9.1,14,99,60,79,2.7
Panoche Hills,124,Panoche,San Joaquin Valley,2/27/2000,58,1.8,15.7,8.4,12.1,87,66,77,3.3
Panoche Hills,124,Panoche,San Joaquin Valley,2/28/2000,59,0,15.2,7.6,10.6,97,55,80,1.5
Panoche Hills,124,Panoche,San Joaquin Valley,2/29/2000,60,2.9,14.5,7.6,10.2,98,69,92,2.1
Panoche Hills,124,Panoche,San Joaquin Valley,03/01/2000,61,0,15.6,4.4,10.1,98,63,83,1.6
Panoche Hills,124,Panoche,San Joaquin Valley,03/02/2000,62,0.9,11.5,5.5,9.1,99,88,94,2
Panoche Hills,124,Panoche,San Joaquin Valley,03/03/2000,63,0,16.6,6.4,11.4,99,64,83,1.6
Panoche Hills,124,Panoche,San Joaquin Valley,03/04/2000,64,0,18.5,6.5,12,100,62,86,1.5
Panoche Hills,124,Panoche,San Joaquin Valley,03/05/2000,65,7.4,12.9,5.6,9.8,99,64,83,2.7
Panoche Hills,124,Panoche,San Joaquin Valley,03/06/2000,66,0,14.2,3.4,8.7,100,56,83,1.6
Panoche Hills,124,Panoche,San Joaquin Valley,03/07/2000,67,0.6,14.1,5.8,9.8,98,56,82,2.5
Panoche Hills,124,Panoche,San Joaquin Valley,03/08/2000,68,2.5,13.2,6.5,9.3,100,65,86,2.5
Panoche Hills,124,Panoche,San Joaquin Valley,03/09/2000,69,0,15.8,4.8,9.8,100,53,82,1.8
Panoche Hills,124,Panoche,San Joaquin Valley,03/10/2000,70,0,18.1,3.2,10.8,99,55,81,1.4
Panoche Hills,124,Panoche,San Joaquin Valley,03/11/2000,71,0,18.5,7.7,13,95,61,81,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,03/12/2000,72,0,18.7,8.2,13.6,95,57,74,2.4
Panoche Hills,124,Panoche,San Joaquin Valley,3/13/2000,73,0,20.5,5.9,13.8,97,56,77,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,3/14/2000,74,0,21.2,8,14.5,95,62,78,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,3/15/2000,75,0,21.4,7.2,15.1,80,40,57,2.5
Panoche Hills,124,Panoche,San Joaquin Valley,3/16/2000,76,0,21.3,0,17.2,82,44,,3.6
Panoche Hills,124,Panoche,San Joaquin Valley,3/17/2000,77,0,19.4,8.9,14.3,56,38,45,4
Panoche Hills,124,Panoche,San Joaquin Valley,3/18/2000,78,0,22.3,7.2,15,75,51,63,1.8
Panoche Hills,124,Panoche,San Joaquin Valley,3/19/2000,79,0,21.6,8.9,15,86,37,60,3.2
Panoche Hills,124,Panoche,San Joaquin Valley,3/20/2000,80,0,17.1,7.7,12.5,59,30,38,6.8
Panoche Hills,124,Panoche,San Joaquin Valley,3/21/2000,81,0,19.6,3.5,12.2,61,35,47,2.5
Panoche Hills,124,Panoche,San Joaquin Valley,3/22/2000,82,0,24.1,5.6,14.9,76,27,48,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,3/23/2000,83,0,22.2,7,14.3,87,35,56,2.3
Panoche Hills,124,Panoche,San Joaquin Valley,3/24/2000,84,0,19.2,6.6,12.5,89,55,71,1.6
Panoche Hills,124,Panoche,San Joaquin Valley,3/25/2000,85,0,19.8,5.7,12.3,96,55,77,2.3
Panoche Hills,124,Panoche,San Joaquin Valley,3/26/2000,86,0,21.2,6.1,13.3,94,50,76,1.7
Panoche Hills,124,Panoche,San Joaquin Valley,3/27/2000,87,0,17.9,7.2,12.4,96,50,70,3.8
Panoche Hills,124,Panoche,San Joaquin Valley,3/28/2000,88,0,17.8,4.4,12,88,57,70,2
Panoche Hills,124,Panoche,San Joaquin Valley,3/29/2000,89,0,18.8,4.3,12.6,95,51,68,2.2
Panoche Hills,124,Panoche,San Joaquin Valley,3/30/2000,90,0,21.9,5.4,15,94,27,46,3.3
Panoche Hills,124,Panoche,San Joaquin Valley,3/31/2000,91,0,25.2,5.4,16.9,57,19,33,4
Panoche Hills,124,Panoche,San Joaquin Valley,04/01/2000,92,0,25,7.3,18,43,30,36,2.5
Panoche Hills,124,Panoche,San Joaquin Valley,04/02/2000,93,,,,,65,35,,
Panoche Hills,124,Panoche,San Joaquin Valley,04/03/2000,94,0,31,7.9,19.4,71,28,48,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,04/04/2000,95,0,25.2,9.2,16.9,96,42,67,3
Panoche Hills,124,Panoche,San Joaquin Valley,04/05/2000,96,0,24.1,7.4,15.5,98,42,66,2.6
Panoche Hills,124,Panoche,San Joaquin Valley,04/06/2000,97,0,25.3,6.6,15.7,94,31,58,2.4
Panoche Hills,124,Panoche,San Joaquin Valley,04/07/2000,98,0,25.3,5.3,16,80,32,51,1.5
Panoche Hills,124,Panoche,San Joaquin Valley,04/08/2000,99,0,25.8,9.1,16.2,87,15,54,3.3
Panoche Hills,124,Panoche,San Joaquin Valley,04/09/2000,100,0,22.1,6.8,14.2,93,44,69,2.6
Panoche Hills,124,Panoche,San Joaquin Valley,04/10/2000,101,0,24.2,0,19.6,89,45,,2.5
Panoche Hills,124,Panoche,San Joaquin Valley,04/11/2000,102,0,28.5,10.8,19.5,75,35,54,1.7
Panoche Hills,124,Panoche,San Joaquin Valley,04/12/2000,103,0,31.7,13.9,20.6,79,21,47,2.4
Panoche Hills,124,Panoche,San Joaquin Valley,4/13/2000,104,0,22.4,11,16.7,93,50,69,3.2
Panoche Hills,124,Panoche,San Joaquin Valley,4/14/2000,105,0,20,9,14.6,97,46,69,2.2
Panoche Hills,124,Panoche,San Joaquin Valley,4/15/2000,106,0,20.3,8.4,14.2,87,52,68,1.7
Panoche Hills,124,Panoche,San Joaquin Valley,4/16/2000,107,0,18.4,11.6,15,80,54,66,4.5
Panoche Hills,124,Panoche,San Joaquin Valley,4/17/2000,108,30.1,14.2,0,10.6,100,77,,2.6
Panoche Hills,124,Panoche,San Joaquin Valley,4/18/2000,109,0.1,18.5,4.6,11.7,100,50,79,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,4/19/2000,110,0,20.4,6.7,14.1,97,45,68,1.5
Panoche Hills,124,Panoche,San Joaquin Valley,4/20/2000,111,0,22,9.8,15.7,93,48,70,2.2
Panoche Hills,124,Panoche,San Joaquin Valley,4/21/2000,112,0,24.1,10.5,17.3,93,45,62,3.1
Panoche Hills,124,Panoche,San Joaquin Valley,4/22/2000,113,0,20.7,8.9,14.5,91,54,73,2.3
Panoche Hills,124,Panoche,San Joaquin Valley,4/23/2000,114,0,20.3,5,13.7,92,45,60,3.1
Panoche Hills,124,Panoche,San Joaquin Valley,4/24/2000,115,0,22.7,6.6,15.7,87,37,57,2.4
Panoche Hills,124,Panoche,San Joaquin Valley,4/25/2000,116,0,24.5,7.5,16.9,85,35,58,2.4
Panoche Hills,124,Panoche,San Joaquin Valley,4/26/2000,117,0.1,26.5,10,18.9,87,42,62,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,4/27/2000,118,0,25.6,11.1,17.8,81,32,56,3.4
Panoche Hills,124,Panoche,San Joaquin Valley,4/28/2000,119,0.2,18.4,8.9,13.7,64,33,46,4.5
Panoche Hills,124,Panoche,San Joaquin Valley,4/29/2000,120,0,23,7.2,16,78,31,45,2.8
Panoche Hills,124,Panoche,San Joaquin Valley,4/30/2000,121,0,27.3,9.2,19.1,71,28,45,1.8
Panoche Hills,124,Panoche,San Joaquin Valley,05/01/2000,122,0,28.6,11.1,19.7,73,23,43,2.5
Panoche Hills,124,Panoche,San Joaquin Valley,05/02/2000,123,0,28.1,12.9,19.9,89,44,62,2.9
Panoche Hills,124,Panoche,San Joaquin Valley,05/03/2000,124,0,29.3,10.7,19.5,96,28,58,3.3
Panoche Hills,124,Panoche,San Joaquin Valley,05/04/2000,125,0,27.6,11.6,19.1,87,32,52,3.3
Panoche Hills,124,Panoche,San Joaquin Valley,05/05/2000,126,0,24.9,11.7,17.7,74,32,48,3.4
Panoche Hills,124,Panoche,San Joaquin Valley,05/06/2000,127,0,23.7,8,14.8,91,27,57,3.8
Panoche Hills,124,Panoche,San Joaquin Valley,05/07/2000,128,0,21.3,10.5,15.7,100,57,81,1.8
Panoche Hills,124,Panoche,San Joaquin Valley,05/08/2000,129,0,25,14.3,19.1,100,54,78,2.7
Panoche Hills,124,Panoche,San Joaquin Valley,05/09/2000,130,0,24.7,9.8,16.9,97,35,65,3.6
Panoche Hills,124,Panoche,San Joaquin Valley,05/10/2000,131,0,19.6,8.5,13.9,90,22,50,4.8
Panoche Hills,124,Panoche,San Joaquin Valley,05/11/2000,132,0,21.4,9.2,14.9,57,22,38,4.8
Panoche Hills,124,Panoche,San Joaquin Valley,05/12/2000,133,0,24.1,4.3,16.4,75,24,41,2
Panoche Hills,124,Panoche,San Joaquin Valley,5/13/2000,134,0,25.8,9.6,18,71,31,47,2.6
Panoche Hills,124,Panoche,San Joaquin Valley,5/14/2000,135,0,24.6,9.3,17.1,83,27,55,3.7
Panoche Hills,124,Panoche,San Joaquin Valley,5/15/2000,136,0.1,23.7,10.9,16.6,78,32,60,3.4
Panoche Hills,124,Panoche,San Joaquin Valley,5/16/2000,137,0,19.6,9.8,14.5,91,45,66,3.3
Panoche Hills,124,Panoche,San Joaquin Valley,5/17/2000,138,0,22.9,9,16.3,87,45,64,2.5
Panoche Hills,124,Panoche,San Joaquin Valley,5/18/2000,139,0,28.9,10.2,20.7,86,31,50,2.2
Panoche Hills,124,Panoche,San Joaquin Valley,5/19/2000,140,0.1,32.5,13.1,23.3,72,24,44,2.6
Panoche Hills,124,Panoche,San Joaquin Valley,5/20/2000,141,0,34.6,14.4,25.5,66,27,42,2.6
Panoche Hills,124,Panoche,San Joaquin Valley,5/21/2000,142,0,37.4,17.5,28,66,20,36,2.5
Panoche Hills,124,Panoche,San Joaquin Valley,5/22/2000,143,0,38.4,17.2,28.6,66,17,37,2.7
Panoche Hills,124,Panoche,San Joaquin Valley,5/23/2000,144,0,33.3,0,27.7,64,33,,2.6
Panoche Hills,124,Panoche,San Joaquin Valley,5/24/2000,145,0,30,17.3,23.6,81,34,55,3.9
Panoche Hills,124,Panoche,San Joaquin Valley,5/25/2000,146,0,26.9,15.2,22.3,66,31,40,4.8
Panoche Hills,124,Panoche,San Joaquin Valley,5/26/2000,147,0,30,14.3,22.9,75,35,49,3.7
Panoche Hills,124,Panoche,San Joaquin Valley,5/27/2000,148,0,31.8,13,22.8,88,36,54,2.7
Panoche Hills,124,Panoche,San Joaquin Valley,5/28/2000,149,0,33.2,14.4,23.7,69,26,43,2.9
Panoche Hills,124,Panoche,San Joaquin Valley,5/29/2000,150,0,30,12.6,21.3,56,20,34,3.5
Panoche Hills,124,Panoche,San Joaquin Valley,5/30/2000,151,0,28.4,9.9,19.8,78,25,39,3.6
Panoche Hills,124,Panoche,San Joaquin Valley,5/31/2000,152,0,27.9,11,20,66,18,32,4
Panoche Hills,124,Panoche,San Joaquin Valley,06/01/2000,153,0,32,11.4,22.3,54,16,28,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,06/02/2000,154,0,33.1,12.6,22.9,66,19,37,2.7
Panoche Hills,124,Panoche,San Joaquin Valley,06/03/2000,155,0,32.8,12.3,22.7,75,23,44,2.4
Panoche Hills,124,Panoche,San Joaquin Valley,06/04/2000,156,0,36.6,13.7,22.8,74,20,45,2.8
Panoche Hills,124,Panoche,San Joaquin Valley,06/05/2000,157,0,28.5,9.1,19.6,86,31,52,3.6
Panoche Hills,124,Panoche,San Joaquin Valley,06/06/2000,158,0,30,12.4,21.5,79,26,48,2.4
Panoche Hills,124,Panoche,San Joaquin Valley,06/07/2000,159,0,27.4,12.8,19.9,78,35,54,3.7
Panoche Hills,124,Panoche,San Joaquin Valley,06/08/2000,160,0,20,13.3,16.1,98,60,76,2.9
Panoche Hills,124,Panoche,San Joaquin Valley,06/09/2000,161,0,24.8,10.6,17.6,91,34,60,2.6
Panoche Hills,124,Panoche,San Joaquin Valley,06/10/2000,162,0,26.2,11,18.4,94,32,56,2.7
Panoche Hills,124,Panoche,San Joaquin Valley,06/11/2000,163,0,28.9,10.6,20.4,81,29,48,2.3
Panoche Hills,124,Panoche,San Joaquin Valley,06/12/2000,164,0,32.9,14.3,24,80,30,49,3.3
Panoche Hills,124,Panoche,San Joaquin Valley,6/13/2000,165,0,33.9,19,26.8,75,35,48,3.4
Panoche Hills,124,Panoche,San Joaquin Valley,6/14/2000,166,0,39.5,19.7,29.4,69,20,42,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,6/15/2000,167,0,39.6,20.2,30.5,74,22,39,2.6
Panoche Hills,124,Panoche,San Joaquin Valley,6/16/2000,168,0,35.7,18.1,27.8,71,26,41,2.6
Panoche Hills,124,Panoche,San Joaquin Valley,6/17/2000,169,0,33.3,16.5,24.4,85,35,57,3.1
Panoche Hills,124,Panoche,San Joaquin Valley,6/18/2000,170,0,30.2,15.6,22.3,90,38,60,3.3
Panoche Hills,124,Panoche,San Joaquin Valley,6/19/2000,171,0,31.8,14.3,22.8,91,36,59,2.3
Panoche Hills,124,Panoche,San Joaquin Valley,6/20/2000,172,0,35.3,,30.4,78,30,,2.5
Panoche Hills,124,Panoche,San Joaquin Valley,6/21/2000,173,0,37.5,18,27.6,79,21,44,2.1
Panoche Hills,124,Panoche,San Joaquin Valley,6/22/2000,174,0,37.5,17.1,26.7,79,17,40,2.2
Panoche Hills,124,Panoche,San Joaquin Valley,6/23/2000,175,0,33.7,14.2,22.9,85,29,54,2.5
Panoche Hills,124,Panoche,San Joaquin Valley,6/24/2000,176,0,33.8,14.7,23.8,85,32,54,2.9
Panoche Hills,124,Panoche,San Joaquin Valley,6/25/2000,177,0,34.7,15.7,25.2,87,28,53,2.2
Panoche Hills,124,Panoche,San Joaquin Valley,6/26/2000,178,0,36.5,16.3,26.6,82,24,46,1.8
Panoche Hills,124,Panoche,San Joaquin Valley,6/27/2000,179,0,37.7,17,28.1,70,20,38,1.8
Panoche Hills,124,Panoche,San Joaquin Valley,6/28/2000,180,0,37.7,19.2,28.6,63,13,32,2.4
Panoche Hills,124,Panoche,San Joaquin Valley,6/29/2000,181,0,38.4,17.9,26.5,68,17,39,2.1
Panoche Hills,124,Panoche,San Joaquin Valley,6/30/2000,182,0,33.3,14.8,23.7,84,18,46,2.8
Panoche Hills,124,Panoche,San Joaquin Valley,07/01/2000,183,0,31.5,12.4,21.6,90,35,55,2.2
Panoche Hills,124,Panoche,San Joaquin Valley,07/02/2000,184,0,29.4,12.6,20.8,86,17,46,3
Panoche Hills,124,Panoche,San Joaquin Valley,07/03/2000,185,0,27.3,10,18.6,86,31,57,2.4
Panoche Hills,124,Panoche,San Joaquin Valley,07/04/2000,186,0,29.2,11,20.4,83,30,50,1.7
Panoche Hills,124,Panoche,San Joaquin Valley,07/05/2000,187,0,27.1,12.7,20,86,37,57,3.4
Panoche Hills,124,Panoche,San Joaquin Valley,07/06/2000,188,0,28.4,10.8,19.8,91,30,56,2.5
Panoche Hills,124,Panoche,San Joaquin Valley,07/07/2000,189,0,27,12.2,19.1,93,37,62,3
Panoche Hills,124,Panoche,San Joaquin Valley,07/08/2000,190,0,28.9,11.7,20.2,95,35,60,2.3
Panoche Hills,124,Panoche,San Joaquin Valley,07/09/2000,191,0,31.7,13.4,22.6,89,30,52,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,07/10/2000,192,0,32,14.6,23.2,87,32,53,2.4
Panoche Hills,124,Panoche,San Joaquin Valley,07/11/2000,193,0,33,15.5,23.8,83,34,56,2.3
Panoche Hills,124,Panoche,San Joaquin Valley,07/12/2000,194,0,30.2,14.1,21.5,95,44,66,2.7
Panoche Hills,124,Panoche,San Joaquin Valley,7/13/2000,195,0,30.6,13.1,21.3,92,36,61,2.5
Panoche Hills,124,Panoche,San Joaquin Valley,7/14/2000,196,0,34,13.8,23.4,92,34,59,1.8
Panoche Hills,124,Panoche,San Joaquin Valley,7/15/2000,197,0,32.9,16,24,80,26,48,2.6
Panoche Hills,124,Panoche,San Joaquin Valley,7/16/2000,198,0,29.2,14.7,21.3,86,29,56,3.5
Panoche Hills,124,Panoche,San Joaquin Valley,7/17/2000,199,0,28.9,11.9,20.1,96,38,63,2.4
Panoche Hills,124,Panoche,San Joaquin Valley,7/18/2000,200,0,32.2,12.8,22.2,93,28,55,2.3
Panoche Hills,124,Panoche,San Joaquin Valley,7/19/2000,201,0,33.7,14.4,24,81,28,47,2.1
Panoche Hills,124,Panoche,San Joaquin Valley,7/20/2000,202,0,34.2,12.9,23.8,85,32,54,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,7/21/2000,203,0,33.2,14.4,22.9,91,27,55,2.3
Panoche Hills,124,Panoche,San Joaquin Valley,7/22/2000,204,0,32.7,13.3,22.9,91,31,55,2.3
Panoche Hills,124,Panoche,San Joaquin Valley,7/23/2000,205,0,34.4,13.6,24.8,87,29,51,1.6
Panoche Hills,124,Panoche,San Joaquin Valley,7/24/2000,206,0,34.8,15.7,25.5,82,31,50,1.7
Panoche Hills,124,Panoche,San Joaquin Valley,7/25/2000,207,0,34.5,14.1,24.9,86,30,47,2
Panoche Hills,124,Panoche,San Joaquin Valley,7/26/2000,208,0,32.2,13.6,22.8,82,27,51,2.6
Panoche Hills,124,Panoche,San Joaquin Valley,7/27/2000,209,0,31.1,11.7,21.6,89,35,58,2
Panoche Hills,124,Panoche,San Joaquin Valley,7/28/2000,210,0,34.5,13.4,24.2,90,33,57,1.6
Panoche Hills,124,Panoche,San Joaquin Valley,7/29/2000,211,0,35.8,15.7,26,86,31,52,1.5
Panoche Hills,124,Panoche,San Joaquin Valley,7/30/2000,212,0,35.9,18.3,27.2,76,34,53,1.6
Panoche Hills,124,Panoche,San Joaquin Valley,7/31/2000,213,0,36,18.2,27.4,83,36,55,1.7
Panoche Hills,124,Panoche,San Joaquin Valley,08/01/2000,214,0,38.1,20.7,28.4,77,33,56,2
Panoche Hills,124,Panoche,San Joaquin Valley,08/02/2000,215,0,38.7,19.8,28.1,80,28,50,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,08/03/2000,216,0,36.6,19.6,26.3,73,35,53,2.2
Panoche Hills,124,Panoche,San Joaquin Valley,08/04/2000,217,0,36.1,16.7,25.3,91,33,58,2.7
Panoche Hills,124,Panoche,San Joaquin Valley,08/05/2000,218,0,36.2,17.6,26.3,82,25,48,2.4
Panoche Hills,124,Panoche,San Joaquin Valley,08/06/2000,219,0,36.2,15.5,25.7,82,26,45,2
Panoche Hills,124,Panoche,San Joaquin Valley,08/07/2000,220,0,33.3,15,23.3,85,25,53,2.7
Panoche Hills,124,Panoche,San Joaquin Valley,08/08/2000,221,0,31.6,,25.7,96,35,,2.1
Panoche Hills,124,Panoche,San Joaquin Valley,08/09/2000,222,0,32.2,14.3,22.2,93,36,62,2.4
Panoche Hills,124,Panoche,San Joaquin Valley,08/10/2000,223,0,30.7,12.5,20.8,96,34,63,2.7
Panoche Hills,124,Panoche,San Joaquin Valley,08/11/2000,224,0,33.6,13.4,23.2,94,25,54,2.1
Panoche Hills,124,Panoche,San Joaquin Valley,08/12/2000,225,0,35.6,14,25.4,86,26,45,1.6
Panoche Hills,124,Panoche,San Joaquin Valley,8/13/2000,226,0,34.9,12.8,24.3,83,22,43,2
Panoche Hills,124,Panoche,San Joaquin Valley,8/14/2000,227,0,35.7,12.9,24.4,79,25,46,1.7
Panoche Hills,124,Panoche,San Joaquin Valley,8/15/2000,228,0,35.1,13.6,24.5,84,28,49,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,8/16/2000,229,0,35.1,13.4,24.4,84,34,52,1.7
Panoche Hills,124,Panoche,San Joaquin Valley,8/17/2000,230,0,35.6,15,25.2,81,25,44,2
Panoche Hills,124,Panoche,San Joaquin Valley,8/18/2000,231,0,32.5,10.9,22.4,80,24,44,2.2
Panoche Hills,124,Panoche,San Joaquin Valley,8/19/2000,232,0,30.5,10.5,21.2,83,32,54,2.3
Panoche Hills,124,Panoche,San Joaquin Valley,8/20/2000,233,0,30.4,9.8,20.7,89,28,51,1.8
Panoche Hills,124,Panoche,San Joaquin Valley,8/21/2000,234,0,32,12.2,22.4,90,31,52,1.4
Panoche Hills,124,Panoche,San Joaquin Valley,8/22/2000,235,0,33.1,13.9,22.3,84,36,58,1.8
Panoche Hills,124,Panoche,San Joaquin Valley,8/23/2000,236,0,30.5,13.4,21.2,95,36,63,2.5
Panoche Hills,124,Panoche,San Joaquin Valley,8/24/2000,237,0,32.1,13.2,22.1,96,35,61,2.6
Panoche Hills,124,Panoche,San Joaquin Valley,8/25/2000,238,0,34.8,15.7,25,83,27,49,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,8/26/2000,239,0,34.4,17.4,25.3,73,30,46,2
Panoche Hills,124,Panoche,San Joaquin Valley,8/27/2000,240,0,34,16.1,24.2,80,29,48,2
Panoche Hills,124,Panoche,San Joaquin Valley,8/28/2000,241,0,32.3,14.7,23.5,81,35,51,2.3
Panoche Hills,124,Panoche,San Joaquin Valley,8/29/2000,242,0,21.1,16.5,18.6,90,67,77,2.3
Panoche Hills,124,Panoche,San Joaquin Valley,8/30/2000,243,0,25.3,14,19.4,96,53,73,2.9
Panoche Hills,124,Panoche,San Joaquin Valley,8/31/2000,244,1.5,25.6,13.3,19.1,96,54,73,2.4
Panoche Hills,124,Panoche,San Joaquin Valley,09/01/2000,245,0.2,24.2,13.6,17.9,98,55,79,2.6
Panoche Hills,124,Panoche,San Joaquin Valley,09/02/2000,246,0.1,23.5,14.7,17.8,98,49,74,1.5
Panoche Hills,124,Panoche,San Joaquin Valley,09/03/2000,247,0,25.2,12.8,18.4,88,35,58,2.5
Panoche Hills,124,Panoche,San Joaquin Valley,09/04/2000,248,0,25.4,9.6,17.3,84,30,53,2.4
Panoche Hills,124,Panoche,San Joaquin Valley,09/05/2000,249,0,25.9,7.3,17.8,87,31,51,2.7
Panoche Hills,124,Panoche,San Joaquin Valley,09/06/2000,250,0,27.8,9.9,19.3,76,30,49,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,09/07/2000,251,0,32.1,10.5,21.2,81,27,48,1.5
Panoche Hills,124,Panoche,San Joaquin Valley,09/08/2000,252,0,33.7,10.6,22.5,90,23,43,1.8
Panoche Hills,124,Panoche,San Joaquin Valley,09/09/2000,253,0,31.7,10.2,21.2,79,25,44,1.7
Panoche Hills,124,Panoche,San Joaquin Valley,09/10/2000,254,0,31.4,10.8,20.9,78,29,50,1.8
Panoche Hills,124,Panoche,San Joaquin Valley,09/11/2000,255,0,33.5,10.9,22.3,83,27,48,1.4
Panoche Hills,124,Panoche,San Joaquin Valley,09/12/2000,256,0.1,30.2,12.7,22.4,82,35,54,1.3
Panoche Hills,124,Panoche,San Joaquin Valley,9/13/2000,257,0,33.6,16.8,24.3,71,32,49,1.5
Panoche Hills,124,Panoche,San Joaquin Valley,9/14/2000,258,0,29.9,15.3,22.6,90,53,68,3.2
Panoche Hills,124,Panoche,San Joaquin Valley,9/15/2000,259,0,29.4,15.1,21,95,37,65,2.2
Panoche Hills,124,Panoche,San Joaquin Valley,9/16/2000,260,0,29.7,11.2,20.4,89,41,64,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,9/17/2000,261,0,32.5,13.3,22.6,84,36,57,1.6
Panoche Hills,124,Panoche,San Joaquin Valley,9/18/2000,262,0,35.3,14.2,24.1,75,32,51,1.4
Panoche Hills,124,Panoche,San Joaquin Valley,9/19/2000,263,0,36.2,14.6,25.7,82,30,50,1.3
Panoche Hills,124,Panoche,San Joaquin Valley,9/20/2000,264,0,36.4,16.6,25.4,83,32,53,1.4
Panoche Hills,124,Panoche,San Joaquin Valley,9/21/2000,265,0,26.1,13.1,19.5,93,54,74,2.7
Panoche Hills,124,Panoche,San Joaquin Valley,9/22/2000,266,0,24.6,15.7,19.3,96,49,71,2.1
Panoche Hills,124,Panoche,San Joaquin Valley,9/23/2000,267,0,26.2,12.7,19.2,93,38,63,1.9
Panoche Hills,124,Panoche,San Joaquin Valley,9/24/2000,268,0,28.4,9.9,19.7,86,36,56,1.5
Panoche Hills,124,Panoche,San Joaquin Valley,9/25/2000,269,0,31.7,12,21.3,83,29,52,1.4
Panoche Hills,124,Panoche,San Joaquin Valley,9/26/2000,270,0,31.5,14,22.4,80,29,52,2
Panoche Hills,124,Panoche,San Joaquin Valley,9/27/2000,271,0,27.6,14.1,19.7,90,38,66,2.9
Panoche Hills,124,Panoche,San Joaquin Valley,9/28/2000,272,0,25.3,10.8,17.4,93,40,67,2.6
Panoche Hills,124,Panoche,San Joaquin Valley,9/29/2000,273,0,28,9.5,18.7,88,39,63,1.6
Panoche Hills,124,Panoche,San Joaquin Valley,9/30/2000,274,0,30.9,11.8,21.4,85,35,58,1.4
Panoche Hills,124,Panoche,San Joaquin Valley,10/01/2000,275,0,32.7,13.6,22.2,83,33,56,1.8
Panoche Hills,124,Panoche,San Joaquin Valley,10/02/2000,276,0,31.1,12.8,21.5,86,17,50,2.2
Panoche Hills,124,Panoche,San Joaquin Valley,10/03/2000,277,0,27,10.6,18.5,90,27,51,2.1
Panoche Hills,124,Panoche,San Joaquin Valley,10/04/2000,278,0,27.2,10.5,18,90,37,62,2.1
Panoche Hills,124,Panoche,San Joaquin Valley,10/05/2000,279,0,28.8,10.5,19.4,89,34,61,2
